https://www.CryptoDataDownload.com,,,,,,,,,
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1609891200000,2021-01-06 0:00:00,BTC/USDT,33999.51,37037.51,33356.46,36823.68,444019.830,15515216052.16546,3343780
1609804800000,2021-01-05 0:00:00,BTC/USDT,32029.55,34500.00,29900.00,33999.52,433720.833,13959353458.55198,3077140
1609718400000,2021-01-04 0:00:00,BTC/USDT,33053.93,33653.56,27800.00,32031.07,506128.023,15879195836.25302,3470951
1609632000000,2021-01-03 0:00:00,BTC/USDT,32198.41,34832.25,32000.02,33054.53,487486.989,16389111411.52760,3325307
1609545600000,2021-01-02 0:00:00,BTC/USDT,29337.15,33480.00,28958.24,32199.91,545541.080,17122938614.70610,3514545
1609459200000,2021-01-01 0:00:00,BTC/USDT,28948.19,29668.86,28627.12,29337.16,210716.398,6157505024.08511,1511793
1609372800000,2020-12-31 0:00:00,BTC/USDT,28906.99,29376.70,27848.00,28951.68,313648.835,9030623930.44815,2151517
1609286400000,2020-12-30 0:00:00,BTC/USDT,27402.83,29063.72,27401.00,28906.99,374737.655,10558400366.54597,2363568
1609200000000,2020-12-29 0:00:00,BTC/USDT,27101.45,27441.73,25913.01,27402.83,260759.449,6956813209.79086,1833178
1609113600000,2020-12-28 0:00:00,BTC/USDT,26301.76,27538.82,26117.10,27102.66,267563.468,7224208281.73227,1946973
1609027200000,2020-12-27 0:00:00,BTC/USDT,26508.84,28459.84,25850.00,26305.64,540264.148,14678578951.91622,3325654
1608940800000,2020-12-26 0:00:00,BTC/USDT,24729.99,26926.00,24507.24,26508.83,367265.555,9382122680.48018,2300815
1608854400000,2020-12-25 0:00:00,BTC/USDT,23738.75,24827.64,23450.00,24730.00,284523.431,6874550222.92909,1821407
1608768000000,2020-12-24 0:00:00,BTC/USDT,23237.73,23819.81,22700.00,23737.44,237754.257,5517917922.31023,1532684
1608681600000,2020-12-23 0:00:00,BTC/USDT,23826.74,24235.42,22572.52,23238.27,394754.939,9276578416.54451,2386530
1608595200000,2020-12-22 0:00:00,BTC/USDT,22736.05,23850.00,22387.00,23826.99,326124.313,7526843284.05874,1923785
1608508800000,2020-12-21 0:00:00,BTC/USDT,23472.96,24145.00,21920.00,22730.10,476456.589,11000495257.06996,2612726
1608422400000,2020-12-20 0:00:00,BTC/USDT,23847.28,24376.00,23076.25,23472.96,322289.774,7612660738.46881,1951223
1608336000000,2020-12-19 0:00:00,BTC/USDT,23124.35,24281.61,22735.81,23847.28,337535.438,7938307873.86828,1930474
1608249600000,2020-12-18 0:00:00,BTC/USDT,22816.99,23330.00,22363.94,23124.35,305997.222,7000308998.92912,1812455
1608163200000,2020-12-17 0:00:00,BTC/USDT,21346.81,23888.04,21231.50,22816.99,823435.821,18707295908.07286,4179029
1608076800000,2020-12-16 0:00:00,BTC/USDT,19424.90,21600.00,19274.55,21346.80,459302.012,9357131523.97121,2298208
1607990400000,2020-12-15 0:00:00,BTC/USDT,19270.71,19598.00,19039.64,19424.91,248744.054,4809598929.89016,1313847
1607904000000,2020-12-14 0:00:00,BTC/USDT,19175.06,19355.35,19004.72,19270.70,181555.823,3480597165.14886,1063827
1607817600000,2020-12-13 0:00:00,BTC/USDT,18800.00,19432.00,18705.46,19175.07,239760.089,4594353525.45600,1182585
1607731200000,2020-12-12 0:00:00,BTC/USDT,18031.71,18950.00,18012.21,18800.00,196962.282,3641762062.74761,1080853
1607644800000,2020-12-11 0:00:00,BTC/USDT,18254.00,18290.44,17555.00,18031.47,317866.070,5689740183.80654,1563578
1607558400000,2020-12-10 0:00:00,BTC/USDT,18537.97,18550.00,17916.00,18253.51,233960.241,4271592591.33380,1241586
1607472000000,2020-12-09 0:00:00,BTC/USDT,18319.33,18639.70,17650.00,18537.98,353123.689,6424799134.15169,1673883
1607385600000,2020-12-08 0:00:00,BTC/USDT,19172.87,19319.38,18133.33,18319.32,280714.132,5279747287.14345,1351027
1607299200000,2020-12-07 0:00:00,BTC/USDT,19375.00,19446.36,18908.66,19172.88,169402.371,3249551714.47632,926894
1607212800000,2020-12-06 0:00:00,BTC/USDT,19147.63,19449.10,18855.35,19375.02,176004.606,3370639869.06208,943780
1607126400000,2020-12-05 0:00:00,BTC/USDT,18662.72,19203.46,18510.00,19147.62,165912.647,3145507861.15582,946103
1607040000000,2020-12-04 0:00:00,BTC/USDT,19432.66,19537.16,18570.00,18664.20,276271.939,5260370304.16580,1376095
1606953600000,2020-12-03 0:00:00,BTC/USDT,19207.01,19640.00,18865.00,19434.30,245020.576,4724323628.54077,1272309
1606867200000,2020-12-02 0:00:00,BTC/USDT,18770.33,19365.00,18329.58,19207.01,335717.482,6352815848.93350,1606530
1606780800000,2020-12-01 0:00:00,BTC/USDT,19722.09,19956.00,18050.00,18772.70,553885.333,10601482195.21762,2558348
1606694400000,2020-11-30 0:00:00,BTC/USDT,18180.43,19944.00,18178.82,19720.00,500482.574,9568806966.58092,2089768
1606608000000,2020-11-29 0:00:00,BTC/USDT,17717.74,18343.00,17523.00,18181.09,256024.006,4609730542.10836,1125785
1606521600000,2020-11-28 0:00:00,BTC/USDT,17144.11,17880.00,16865.78,17717.74,268833.749,4666900540.00932,1129925
1606435200000,2020-11-27 0:00:00,BTC/USDT,17155.37,17465.00,16444.83,17144.10,398072.933,6748491428.31569,1639548
1606348800000,2020-11-26 0:00:00,BTC/USDT,18741.66,18940.69,16181.00,17155.34,850692.856,14698559977.07114,3571835
1606262400000,2020-11-25 0:00:00,BTC/USDT,19178.53,19554.19,18509.12,18741.67,426276.990,8117262497.74923,1821978
1606176000000,2020-11-24 0:00:00,BTC/USDT,18382.07,19440.00,18000.00,19179.64,477968.289,9042446485.58226,2009567
1606089600000,2020-11-23 0:00:00,BTC/USDT,18434.17,18812.65,18013.97,18382.07,364221.378,6718716197.90407,1558298
1606003200000,2020-11-22 0:00:00,BTC/USDT,18721.99,18780.00,17645.98,18435.20,373779.417,6856294687.86623,1611056
1605916800000,2020-11-21 0:00:00,BTC/USDT,18662.85,18986.00,18302.08,18721.99,342412.490,6408035133.45486,1467289
1605830400000,2020-11-20 0:00:00,BTC/USDT,17811.68,18831.60,17748.92,18664.31,407926.802,7497709362.56215,1699255
1605744000000,2020-11-19 0:00:00,BTC/USDT,17788.32,18200.00,17347.27,17811.68,406500.977,7243709977.39353,1642647
1605657600000,2020-11-18 0:00:00,BTC/USDT,17670.01,18520.00,17215.03,17788.32,732937.097,13108477651.19909,2750334
1605571200000,2020-11-17 0:00:00,BTC/USDT,16707.00,17890.10,16550.00,17670.01,524094.697,9050160241.00472,2012288
1605484800000,2020-11-16 0:00:00,BTC/USDT,15951.93,16882.00,15862.00,16707.07,342459.329,5627638531.07377,1452989
1605398400000,2020-11-15 0:00:00,BTC/USDT,16064.51,16161.23,15768.00,15952.27,210318.453,3359401680.11398,1160914
1605312000000,2020-11-14 0:00:00,BTC/USDT,16320.54,16326.82,15700.00,16064.51,266206.937,4251500067.66192,1235238
1605225600000,2020-11-13 0:00:00,BTC/USDT,16289.01,16479.99,15955.60,16320.54,306656.359,4984405298.81905,1405591
1605139200000,2020-11-12 0:00:00,BTC/USDT,15690.24,16345.00,15437.70,16289.02,471759.126,7523910248.89960,1927371
1605052800000,2020-11-11 0:00:00,BTC/USDT,15294.68,16000.00,15274.89,15690.24,330772.852,5177231131.45298,1387218
1604966400000,2020-11-10 0:00:00,BTC/USDT,15328.72,15474.17,15071.00,15294.68,244073.495,3732294398.38728,1109192
1604880000000,2020-11-09 0:00:00,BTC/USDT,15473.20,15869.00,14822.00,15328.72,474181.983,7271506165.70421,1801578
1604793600000,2020-11-08 0:00:00,BTC/USDT,14824.33,15678.00,14710.00,15473.20,290616.393,4428801810.67248,1188596
1604707200000,2020-11-07 0:00:00,BTC/USDT,15590.95,15774.00,14350.00,14824.34,457582.681,6921481478.48889,1783469
1604620800000,2020-11-06 0:00:00,BTC/USDT,15598.74,15984.20,15177.00,15590.96,559380.060,8719764932.89141,2067927
1604534400000,2020-11-05 0:00:00,BTC/USDT,14134.32,15777.00,14088.01,15598.75,717489.697,10661964053.31626,2418730
1604448000000,2020-11-04 0:00:00,BTC/USDT,14016.55,14280.00,13512.00,14134.31,451433.420,6269163703.99695,1677175
1604361600000,2020-11-03 0:00:00,BTC/USDT,13541.55,14070.00,13276.33,14016.55,348730.510,4748953992.22126,1303446
1604275200000,2020-11-02 0:00:00,BTC/USDT,13752.87,13823.75,13195.00,13540.54,327991.768,4433952125.46344,1222326
1604188800000,2020-11-01 0:00:00,BTC/USDT,13783.73,13891.52,13605.90,13752.86,198395.231,2727415103.81043,885249
1604102400000,2020-10-31 0:00:00,BTC/USDT,13549.12,14140.00,13403.36,13783.73,357853.230,4923864620.90212,1344037
1604016000000,2020-10-30 0:00:00,BTC/USDT,13446.65,13665.65,13100.00,13549.12,349890.573,4684549159.29936,1245765
1603929600000,2020-10-29 0:00:00,BTC/USDT,13255.79,13637.22,12965.00,13446.65,355352.336,4735209655.61303,1247634
1603843200000,2020-10-28 0:00:00,BTC/USDT,13629.89,13863.00,12876.00,13256.17,476993.789,6377260018.41431,1564676
1603756800000,2020-10-27 0:00:00,BTC/USDT,13047.24,13787.83,13041.30,13629.38,411509.506,5533418976.94019,1299183
1603670400000,2020-10-26 0:00:00,BTC/USDT,13024.21,13240.00,12729.00,13047.24,316503.296,4121218762.83565,1105825
1603584000000,2020-10-25 0:00:00,BTC/USDT,13110.88,13369.00,12715.00,13023.81,206012.652,2690867875.55715,889235
1603497600000,2020-10-24 0:00:00,BTC/USDT,12925.82,13177.59,12871.07,13110.88,176146.631,2296046388.61355,801400
1603411200000,2020-10-23 0:00:00,BTC/USDT,12970.39,13043.00,12725.04,12925.82,237042.526,3059965867.59326,897416
1603324800000,2020-10-22 0:00:00,BTC/USDT,12796.06,13188.27,12675.50,12968.87,343851.666,4448237306.19638,1232587
1603238400000,2020-10-21 0:00:00,BTC/USDT,11900.03,13240.00,11876.00,12796.07,591963.069,7435850474.64387,1870576
1603152000000,2020-10-20 0:00:00,BTC/USDT,11744.99,12045.78,11673.00,11900.03,312811.802,3710691439.20796,1059398
1603065600000,2020-10-19 0:00:00,BTC/USDT,11501.50,11830.00,11404.01,11745.00,230161.648,2677138464.51185,770332
1602979200000,2020-10-18 0:00:00,BTC/USDT,11356.25,11529.93,11342.54,11501.10,92472.191,1056889045.95337,444193
1602892800000,2020-10-17 0:00:00,BTC/USDT,11319.51,11424.09,11250.00,11356.25,95892.966,1086838512.10945,459443
1602806400000,2020-10-16 0:00:00,BTC/USDT,11502.00,11538.92,11175.00,11318.92,212339.085,2406176538.70338,725825
1602720000000,2020-10-15 0:00:00,BTC/USDT,11417.12,11649.48,11250.00,11502.00,215260.399,2455108608.64026,768321
1602633600000,2020-10-14 0:00:00,BTC/USDT,11419.36,11550.00,11280.50,11417.13,192936.970,2198967087.67917,694620
1602547200000,2020-10-13 0:00:00,BTC/USDT,11530.37,11562.00,11308.00,11419.36,199115.115,2276664144.17067,693780
1602460800000,2020-10-12 0:00:00,BTC/USDT,11369.59,11732.00,11157.00,11530.36,254217.203,2913019650.11615,781051
1602374400000,2020-10-11 0:00:00,BTC/USDT,11294.78,11450.73,11273.77,11369.59,146323.076,1662984690.97067,587941
1602288000000,2020-10-10 0:00:00,BTC/USDT,11050.46,11494.00,11050.46,11294.79,199398.012,2259937270.69761,731572
1602201600000,2020-10-09 0:00:00,BTC/USDT,10919.45,11110.00,10818.44,11050.47,154336.818,1697348173.83417,640685
1602115200000,2020-10-08 0:00:00,BTC/USDT,10658.75,10958.00,10523.00,10919.45,207938.861,2236764143.48042,754390
1602028800000,2020-10-07 0:00:00,BTC/USDT,10593.65,10675.00,10540.29,10658.75,106700.522,1132125130.95176,502888
1601942400000,2020-10-06 0:00:00,BTC/USDT,10784.99,10792.00,10510.66,10593.65,184895.250,1971152604.95732,699471
1601856000000,2020-10-05 0:00:00,BTC/USDT,10660.16,10792.00,10608.90,10785.00,130589.137,1397359152.98443,593867
1601769600000,2020-10-04 0:00:00,BTC/USDT,10537.96,10694.00,10514.00,10660.16,90912.105,964435994.41114,492034
1601683200000,2020-10-03 0:00:00,BTC/USDT,10565.44,10596.00,10491.11,10537.96,76315.911,804408980.87426,434460
1601596800000,2020-10-02 0:00:00,BTC/USDT,10612.62,10660.00,10371.03,10565.15,224747.037,2359977989.11924,764820
1601510400000,2020-10-01 0:00:00,BTC/USDT,10773.00,10935.14,10442.00,10612.63,253619.622,2711075914.61540,794540
1601424000000,2020-09-30 0:00:00,BTC/USDT,10836.99,10845.99,10660.05,10773.00,132834.116,1425790131.97503,527339
1601337600000,2020-09-29 0:00:00,BTC/USDT,10691.94,10863.94,10631.49,10836.98,146888.319,1575829644.66364,560608
1601251200000,2020-09-28 0:00:00,BTC/USDT,10768.00,11024.00,10627.19,10691.45,187105.377,2031385663.34365,652011
1601164800000,2020-09-27 0:00:00,BTC/USDT,10726.50,10793.50,10584.00,10768.00,123440.716,1321161006.11611,540964
1601078400000,2020-09-26 0:00:00,BTC/USDT,10683.50,10827.80,10642.23,10726.50,109340.491,1171569532.33158,553316
1600992000000,2020-09-25 0:00:00,BTC/USDT,10724.91,10754.29,10551.56,10683.51,170930.773,1820637897.43936,658581
1600905600000,2020-09-24 0:00:00,BTC/USDT,10237.91,10837.27,10191.00,10724.92,241646.573,2535999234.25082,849084
1600819200000,2020-09-23 0:00:00,BTC/USDT,10523.32,10531.94,10132.21,10237.91,203027.542,2106120078.85104,718731
1600732800000,2020-09-22 0:00:00,BTC/USDT,10414.73,10574.08,10353.10,10523.32,179900.686,1881975168.57792,628666
1600646400000,2020-09-21 0:00:00,BTC/USDT,10915.52,10980.69,10281.00,10414.73,333047.145,3533611850.80102,1017541
1600560000000,2020-09-20 0:00:00,BTC/USDT,11073.20,11073.90,10751.00,10914.28,150450.562,1639131152.37363,556991
1600473600000,2020-09-19 0:00:00,BTC/USDT,10926.30,11177.00,10880.00,11073.74,126239.232,1391945357.58867,537084
1600387200000,2020-09-18 0:00:00,BTC/USDT,10935.97,11035.00,10810.10,10926.29,136028.351,1484796957.63111,548421
1600300800000,2020-09-17 0:00:00,BTC/USDT,10948.16,11040.00,10740.00,10935.33,186484.361,2027994176.27302,658642
1600214400000,2020-09-16 0:00:00,BTC/USDT,10776.88,11089.08,10661.90,10948.17,252881.019,2756781832.23194,840472
1600128000000,2020-09-15 0:00:00,BTC/USDT,10664.10,10923.42,10592.00,10776.78,247657.230,2669470467.23613,786180
1600041600000,2020-09-14 0:00:00,BTC/USDT,10327.72,10746.06,10241.57,10664.10,205260.236,2162656994.62463,713135
1599955200000,2020-09-13 0:00:00,BTC/USDT,10438.29,10580.00,10209.01,10327.72,159021.843,1649859123.30593,556241
1599868800000,2020-09-12 0:00:00,BTC/USDT,10387.81,10477.70,10271.00,10438.28,97429.037,1010752220.53406,438259
1599782400000,2020-09-11 0:00:00,BTC/USDT,10335.91,10397.85,10200.80,10387.81,135929.303,1399304758.52121,541085
1599696000000,2020-09-10 0:00:00,BTC/USDT,10219.29,10484.60,10211.67,10335.91,187667.873,1940858757.01846,688022
1599609600000,2020-09-09 0:00:00,BTC/USDT,10130.00,10346.00,9981.13,10219.29,151222.689,1540063640.01559,640882
1599523200000,2020-09-08 0:00:00,BTC/USDT,10379.30,10443.79,9842.01,10129.02,317802.322,3206824298.75220,1173460
1599436800000,2020-09-07 0:00:00,BTC/USDT,10258.13,10420.55,9879.68,10378.76,258476.949,2616187381.74451,969133
1599350400000,2020-09-06 0:00:00,BTC/USDT,10168.23,10348.97,10003.00,10258.13,190207.654,1939661678.03638,771859
1599264000000,2020-09-05 0:00:00,BTC/USDT,10448.00,10567.87,9808.58,10168.71,399307.282,4069493999.69946,1315104
1599177600000,2020-09-04 0:00:00,BTC/USDT,10141.40,10635.77,9878.65,10448.00,432563.841,4473051196.63027,1249839
1599091200000,2020-09-03 0:00:00,BTC/USDT,11396.44,11475.00,9901.16,10141.08,487812.737,5277899021.36762,1372974
1599004800000,2020-09-02 0:00:00,BTC/USDT,11930.17,11961.00,11156.00,11396.96,280411.964,3230818459.57860,905753
1598918400000,2020-09-01 0:00:00,BTC/USDT,11658.11,12061.07,11531.34,11930.18,211680.828,2514017351.09218,688502
1598832000000,2020-08-31 0:00:00,BTC/USDT,11714.13,11784.21,11575.78,11658.11,127272.378,1487504145.43018,479728
1598745600000,2020-08-30 0:00:00,BTC/USDT,11466.27,11724.12,11457.88,11714.14,113266.672,1316261373.04529,432138
1598659200000,2020-08-29 0:00:00,BTC/USDT,11526.85,11582.00,11419.34,11466.66,83715.229,962840624.05221,363971
1598572800000,2020-08-28 0:00:00,BTC/USDT,11335.83,11544.88,11283.19,11526.85,129477.627,1481017951.74894,540434
1598486400000,2020-08-27 0:00:00,BTC/USDT,11466.22,11593.00,11130.82,11335.53,253778.342,2880004202.03534,836864
1598400000000,2020-08-26 0:00:00,BTC/USDT,11327.18,11548.68,11255.95,11466.22,170305.024,1941776559.57683,589715
1598313600000,2020-08-25 0:00:00,BTC/USDT,11753.29,11770.00,11130.00,11327.17,267234.771,3057706453.16736,857056
1598227200000,2020-08-24 0:00:00,BTC/USDT,11654.00,11831.96,11595.00,11753.30,108781.125,1277174863.89318,483641
1598140800000,2020-08-23 0:00:00,BTC/USDT,11670.48,11724.00,11522.15,11654.00,95608.033,1111234523.15725,435619
1598054400000,2020-08-22 0:00:00,BTC/USDT,11538.53,11689.08,11385.06,11670.47,126696.730,1462044717.32797,523937
1597968000000,2020-08-21 0:00:00,BTC/USDT,11858.53,11882.68,11491.00,11538.53,195106.536,2282701561.58203,736783
1597881600000,2020-08-20 0:00:00,BTC/USDT,11763.88,11888.00,11676.03,11857.92,130981.044,1544542409.29488,543754
1597795200000,2020-08-19 0:00:00,BTC/USDT,11962.03,12037.05,11574.78,11763.87,313267.066,3688115093.97591,1046341
1597708800000,2020-08-18 0:00:00,BTC/USDT,12298.06,12403.00,11810.00,11960.79,291349.888,3529402332.93990,981973
1597622400000,2020-08-17 0:00:00,BTC/USDT,11921.32,12499.42,11780.00,12298.06,331435.112,4026216925.43140,1161367
1597536000000,2020-08-16 0:00:00,BTC/USDT,11858.91,11945.00,11688.00,11921.23,165733.721,1962706567.39091,639729
1597449600000,2020-08-15 0:00:00,BTC/USDT,11767.89,11993.58,11682.00,11859.04,222262.987,2639621485.17468,785891
1597363200000,2020-08-14 0:00:00,BTC/USDT,11790.00,11868.42,11644.60,11767.89,159019.959,1869288349.44223,584032
1597276800000,2020-08-13 0:00:00,BTC/USDT,11568.37,11798.00,11272.00,11790.00,248214.725,2865188930.54970,885018
1597190400000,2020-08-12 0:00:00,BTC/USDT,11392.64,11630.00,11140.00,11568.36,213799.491,2446503849.80986,757273
1597104000000,2020-08-11 0:00:00,BTC/USDT,11896.86,11944.00,11127.00,11392.64,336861.638,3881574730.95979,1084362
1597017600000,2020-08-10 0:00:00,BTC/USDT,11685.99,12100.00,11384.90,11896.89,290418.014,3447830045.74761,911232
1596931200000,2020-08-09 0:00:00,BTC/USDT,11765.72,11811.00,11526.90,11685.99,125463.463,1462717950.80531,506961
1596844800000,2020-08-08 0:00:00,BTC/USDT,11596.26,11819.00,11513.69,11765.72,154707.303,1808155550.96800,578295
1596758400000,2020-08-07 0:00:00,BTC/USDT,11769.97,11920.00,11318.93,11596.06,273935.127,3191651680.81522,861575
1596672000000,2020-08-06 0:00:00,BTC/USDT,11752.50,11916.02,11571.78,11770.56,236459.595,2782205258.01308,701917
1596585600000,2020-08-05 0:00:00,BTC/USDT,11200.06,11798.56,11103.00,11752.50,263510.011,3037923802.72495,770746
1596499200000,2020-08-04 0:00:00,BTC/USDT,11227.07,11427.38,11025.00,11200.05,200044.934,2245992628.82789,628935
1596412800000,2020-08-03 0:00:00,BTC/USDT,11080.70,11483.00,10923.00,11227.07,238654.591,2689651526.95353,698614
1596326400000,2020-08-02 0:00:00,BTC/USDT,11811.43,12154.25,10490.00,11079.72,492803.351,5584559651.07942,1353476
1596240000000,2020-08-01 0:00:00,BTC/USDT,11343.67,11887.45,11201.00,11811.42,386322.642,4493961579.32069,1058421
1596153600000,2020-07-31 0:00:00,BTC/USDT,11111.97,11450.42,10971.78,11343.68,307399.731,3455848822.14170,843301
1596067200000,2020-07-30 0:00:00,BTC/USDT,11113.01,11195.52,10826.55,11111.96,230327.988,2540930684.60470,705335
1595980800000,2020-07-29 0:00:00,BTC/USDT,10919.94,11364.80,10844.34,11113.03,356188.761,3965422424.83448,1016186
1595894400000,2020-07-28 0:00:00,BTC/USDT,11047.58,11270.00,10580.00,10919.94,499486.679,5481417615.66494,1527878
1595808000000,2020-07-27 0:00:00,BTC/USDT,9939.68,11488.00,9928.61,11047.58,744752.400,7891956950.28577,2085818
1595721600000,2020-07-26 0:00:00,BTC/USDT,9701.54,10300.00,9655.20,9939.69,261998.786,2598998008.67622,811567
1595635200000,2020-07-25 0:00:00,BTC/USDT,9539.70,9735.10,9526.31,9701.49,133377.589,1284993355.34513,517523
1595548800000,2020-07-24 0:00:00,BTC/USDT,9604.41,9650.00,9470.00,9539.70,133975.068,1279232338.52369,531836
1595462400000,2020-07-23 0:00:00,BTC/USDT,9518.25,9678.32,9439.86,9604.41,166990.147,1593882469.43966,566970
1595376000000,2020-07-22 0:00:00,BTC/USDT,9388.00,9543.00,9272.00,9518.25,126598.902,1189260919.42176,417994
1595289600000,2020-07-21 0:00:00,BTC/USDT,9161.28,9439.60,9152.62,9388.01,179211.347,1671206199.52861,515483
1595203200000,2020-07-20 0:00:00,BTC/USDT,9210.68,9221.00,9131.01,9161.13,72429.691,664469650.80326,245657
1595116800000,2020-07-19 0:00:00,BTC/USDT,9171.79,9239.59,9108.00,9210.51,75554.579,692144095.42895,243001
1595030400000,2020-07-18 0:00:00,BTC/USDT,9151.70,9210.00,9121.98,9171.80,63233.596,579542001.39296,206354
1594944000000,2020-07-17 0:00:00,BTC/USDT,9132.00,9187.00,9087.00,9151.69,80940.584,739789769.33429,244169
1594857600000,2020-07-16 0:00:00,BTC/USDT,9197.75,9223.00,9044.02,9132.00,148089.450,1350809171.27347,402299
1594771200000,2020-07-15 0:00:00,BTC/USDT,9254.17,9272.56,9156.00,9197.30,104107.708,959516024.21559,307679
1594684800000,2020-07-14 0:00:00,BTC/USDT,9241.18,9279.00,9116.00,9254.17,129704.278,1194751477.53481,381121
1594598400000,2020-07-13 0:00:00,BTC/USDT,9300.70,9345.00,9200.00,9241.20,136117.659,1262652034.01365,407784
1594512000000,2020-07-12 0:00:00,BTC/USDT,9233.50,9349.00,9155.00,9300.69,127841.882,1182491576.57045,369869
1594425600000,2020-07-11 0:00:00,BTC/USDT,9288.39,9301.74,9178.91,9233.50,74976.521,692340842.13135,268041
1594339200000,2020-07-10 0:00:00,BTC/USDT,9236.29,9317.24,9121.42,9288.39,140849.874,1295681629.88250,418173
1594252800000,2020-07-09 0:00:00,BTC/USDT,9436.08,9440.81,9164.33,9236.28,188355.856,1751622435.13053,526694
1594166400000,2020-07-08 0:00:00,BTC/USDT,9258.51,9470.00,9233.47,9436.08,170243.001,1594244760.10968,503111
1594080000000,2020-07-07 0:00:00,BTC/USDT,9339.59,9380.00,9201.23,9258.51,127833.975,1184876083.76661,405928
1593993600000,2020-07-06 0:00:00,BTC/USDT,9071.87,9379.00,9058.10,9339.60,199643.828,1843703742.26119,543847
1593907200000,2020-07-05 0:00:00,BTC/USDT,9137.18,9146.35,8900.00,9071.86,139545.566,1261953986.20306,424855
1593820800000,2020-07-04 0:00:00,BTC/USDT,9058.07,9194.00,9042.84,9137.18,100215.438,913030839.30531,300402
1593734400000,2020-07-03 0:00:00,BTC/USDT,9087.72,9124.52,9036.06,9057.52,96947.338,881331916.25717,334878
1593648000000,2020-07-02 0:00:00,BTC/USDT,9233.29,9262.99,8936.00,9087.72,230747.519,2105533922.19592,649904
1593561600000,2020-07-01 0:00:00,BTC/USDT,9138.88,9293.00,9090.00,9233.29,161642.185,1487427692.29113,446516
1593475200000,2020-06-30 0:00:00,BTC/USDT,9189.99,9205.00,9063.97,9138.87,143469.832,1311949155.72121,418034
1593388800000,2020-06-29 0:00:00,BTC/USDT,9114.01,9233.00,9022.00,9189.48,176660.525,1610778783.22314,513754
1593302400000,2020-06-28 0:00:00,BTC/USDT,9008.00,9188.00,8932.68,9114.00,153842.891,1395928886.65951,480457
1593216000000,2020-06-27 0:00:00,BTC/USDT,9159.99,9195.75,8816.40,9008.00,237840.165,2153509215.41693,635966
1593129600000,2020-06-26 0:00:00,BTC/USDT,9246.75,9297.16,9038.52,9159.99,249348.670,2285936800.87162,682581
1593043200000,2020-06-25 0:00:00,BTC/USDT,9298.78,9350.90,9005.00,9246.75,272566.502,2510788505.43618,724717
1592956800000,2020-06-24 0:00:00,BTC/USDT,9631.65,9678.00,9210.00,9298.40,300450.251,2825265494.90329,748649
1592870400000,2020-06-23 0:00:00,BTC/USDT,9686.99,9723.23,9585.00,9631.66,164673.499,1588083862.05429,432869
1592784000000,2020-06-22 0:00:00,BTC/USDT,9293.39,9795.00,9273.00,9686.99,260561.647,2482574353.64243,634767
1592697600000,2020-06-21 0:00:00,BTC/USDT,9353.84,9420.47,9279.00,9293.51,110599.558,1033976410.97488,316619
1592611200000,2020-06-20 0:00:00,BTC/USDT,9307.00,9394.29,9165.00,9354.04,154462.290,1436354409.44428,425349
1592524800000,2020-06-19 0:00:00,BTC/USDT,9381.99,9453.00,9239.00,9307.00,219510.059,2048059719.36743,588538
1592438400000,2020-06-18 0:00:00,BTC/USDT,9458.45,9483.85,9272.41,9381.59,158349.247,1488056320.77280,477815
1592352000000,2020-06-17 0:00:00,BTC/USDT,9519.13,9569.00,9231.03,9458.45,227477.390,2143290042.11355,623537
1592265600000,2020-06-16 0:00:00,BTC/USDT,9422.01,9595.00,9370.00,9519.12,225713.247,2143232282.69654,641488
1592179200000,2020-06-15 0:00:00,BTC/USDT,9339.70,9490.83,8888.43,9422.01,413865.727,3811857667.87459,1088825
1592092800000,2020-06-14 0:00:00,BTC/USDT,9468.55,9477.00,9240.97,9339.61,143978.523,1350388889.47993,422272
1592006400000,2020-06-13 0:00:00,BTC/USDT,9458.77,9497.85,9340.00,9468.54,113449.075,1068817694.43180,348090
1591920000000,2020-06-12 0:00:00,BTC/USDT,9277.72,9550.00,9238.00,9458.91,211611.340,1992908459.95852,641434
1591833600000,2020-06-11 0:00:00,BTC/USDT,9884.99,9970.10,9055.07,9278.03,404046.613,3862130909.12521,1027558
1591747200000,2020-06-10 0:00:00,BTC/USDT,9771.66,10015.99,9681.21,9884.99,193628.149,1900724588.13658,551989
1591660800000,2020-06-09 0:00:00,BTC/USDT,9778.87,9890.00,9550.03,9771.66,204422.819,1986584445.30502,553812
1591574400000,2020-06-08 0:00:00,BTC/USDT,9743.92,9816.00,9631.00,9778.87,162086.419,1575946981.01871,474606
1591488000000,2020-06-07 0:00:00,BTC/USDT,9664.01,9823.13,9373.00,9743.92,253986.313,2440468630.54430,695541
1591401600000,2020-06-06 0:00:00,BTC/USDT,9616.64,9738.77,9528.00,9664.00,152526.703,1469881938.14958,507355
1591315200000,2020-06-05 0:00:00,BTC/USDT,9788.32,9855.00,9580.52,9617.29,237103.042,2307020792.84172,674699
1591228800000,2020-06-04 0:00:00,BTC/USDT,9663.58,9884.00,9440.00,9788.33,264515.319,2564530031.26807,769445
1591142400000,2020-06-03 0:00:00,BTC/USDT,9514.90,9694.75,9382.33,9663.59,185389.412,1770390770.59070,571997
1591056000000,2020-06-02 0:00:00,BTC/USDT,10232.41,10262.30,9264.15,9514.90,354168.517,3459821278.61491,939395
1590969600000,2020-06-01 0:00:00,BTC/USDT,9446.49,10497.25,9420.85,10232.48,333740.457,3267274407.65878,922467
